---- START at 2025-08-11 00:28:17, Target=2557/2557 ----
[505/2557] acs.cgd.5b01554_VAGNUP1452791_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=393.1s, Completed=1497/2557, ETA=2025-08-12 10:27:45
[465/2557] ja512437u_si_004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2669.3s, Completed=1498/2557, ETA=2025-08-12 10:28:03
[490/2557] EQERIC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1306.1s, Completed=1499/2557, ETA=2025-08-12 10:28:40
[385/2557] WOJYIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=9093.1s, Completed=1500/2557, ETA=2025-08-12 10:28:02
[507/2557] EPOTAF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=239.5s, Completed=1501/2557, ETA=2025-08-12 10:28:28
[495/2557] DIWNAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1259.0s, Completed=1502/2557, ETA=2025-08-12 10:32:25
[496/2557] DAHPAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1272.2s, Completed=1503/2557, ETA=2025-08-12 10:32:19
[504/2557] LOCRUR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=818.7s, Completed=1504/2557, ETA=2025-08-12 10:32:02
[509/2557] GOSBOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=381.4s, Completed=1505/2557, ETA=2025-08-12 10:34:26
[489/2557] MUKQUG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1674.4s, Completed=1506/2557, ETA=2025-08-12 10:34:07
[469/2557] DEWQUS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3011.6s, Completed=1507/2557, ETA=2025-08-12 10:36:23
[493/2557] GUCJAQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1711.9s, Completed=1508/2557, ETA=2025-08-12 10:36:16
[508/2557] ja5b02999_si_007_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=563.0s, Completed=1509/2557, ETA=2025-08-12 10:36:06
[487/2557] ARAFOP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1860.1s, Completed=1510/2557, ETA=2025-08-12 10:35:54
[494/2557] IKOVEL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1812.2s, Completed=1511/2557, ETA=2025-08-12 10:38:03
[506/2557] FUWYAY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=998.3s, Completed=1512/2557, ETA=2025-08-12 10:40:26
[472/2557] VONROH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3283.0s, Completed=1513/2557, ETA=2025-08-12 10:42:49
[512/2557] HOBGAH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=808.9s, Completed=1514/2557, ETA=2025-08-12 10:43:04
[354/2557] GEZRAG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=12096.7s, Completed=1515/2557, ETA=2025-08-12 10:45:33
[526/2557] IZEPAF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=144.0s, Completed=1516/2557, ETA=2025-08-12 10:48:57
[510/2557] EYACOX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1131.6s, Completed=1517/2557, ETA=2025-08-12 10:49:10
[498/2557] cg8013317_si_003_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2046.7s, Completed=1518/2557, ETA=2025-08-12 10:48:54
[517/2557] EBIPOX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=840.4s, Completed=1519/2557, ETA=2025-08-12 10:49:31
[511/2557] COTXOA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1206.6s, Completed=1520/2557, ETA=2025-08-12 10:49:22
[522/2557] VUHPAR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=669.8s, Completed=1521/2557, ETA=2025-08-12 10:50:30
[501/2557] ILIMOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1930.9s, Completed=1522/2557, ETA=2025-08-12 10:50:07
[523/2557] EDAGAT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=667.9s, Completed=1523/2557, ETA=2025-08-12 10:52:10
[524/2557] HUYJOA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=588.1s, Completed=1524/2557, ETA=2025-08-12 10:52:18
[516/2557] cg401858s_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1140.8s, Completed=1525/2557, ETA=2025-08-12 10:53:46
[518/2557] HOJLID_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1154.3s, Completed=1526/2557, ETA=2025-08-12 10:56:41
[515/2557] UVUCEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1383.0s, Completed=1527/2557, ETA=2025-08-12 10:56:15
[527/2557] EMAPAK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=543.0s, Completed=1528/2557, ETA=2025-08-12 10:56:28
[471/2557] BUXTOF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4173.8s, Completed=1529/2557, ETA=2025-08-12 10:56:55
[525/2557] COTYIV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=920.6s, Completed=1530/2557, ETA=2025-08-12 10:58:37
[528/2557] IBOTOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=659.8s, Completed=1531/2557, ETA=2025-08-12 10:58:39
[414/2557] RUBTAK06_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=8777.4s, Completed=1532/2557, ETA=2025-08-12 10:58:33
[537/2557] ELUZES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=230.1s, Completed=1533/2557, ETA=2025-08-12 10:58:37
[533/2557] BEFLUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=562.9s, Completed=1534/2557, ETA=2025-08-12 10:58:09
[520/2557] GULBAR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1502.4s, Completed=1535/2557, ETA=2025-08-12 11:01:35
[492/2557] HAFVOB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3263.3s, Completed=1536/2557, ETA=2025-08-12 11:01:31
[521/2557] DONNIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1657.3s, Completed=1537/2557, ETA=2025-08-12 11:05:02
[534/2557] FUTZAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=800.0s, Completed=1538/2557, ETA=2025-08-12 11:04:50
[461/2557] PARSEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5512.8s, Completed=1539/2557, ETA=2025-08-12 11:07:30
[535/2557] IYAKIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1076.7s, Completed=1540/2557, ETA=2025-08-12 11:11:58
[514/2557] GUGNON_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2267.9s, Completed=1541/2557, ETA=2025-08-12 11:11:30
[541/2557] GOTNEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=756.7s, Completed=1542/2557, ETA=2025-08-12 11:11:54
[538/2557] ESUSOC02_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=949.3s, Completed=1543/2557, ETA=2025-08-12 11:12:20
[543/2557] EQOXIT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=763.2s, Completed=1544/2557, ETA=2025-08-12 11:12:00
[536/2557] ECAHAT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1201.2s, Completed=1545/2557, ETA=2025-08-12 11:14:16
[488/2557] FEWQIJ_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4056.5s, Completed=1546/2557, ETA=2025-08-12 11:14:30
[556/2557] ja406030p_si_007_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=42.0s, Completed=1547/2557, ETA=2025-08-12 11:14:08
[546/2557] AKUKUO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=765.3s, Completed=1548/2557, ETA=2025-08-12 11:14:24
[502/2557] EKUPEG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3479.3s, Completed=1549/2557, ETA=2025-08-12 11:15:57
[555/2557] VIWRAW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=303.9s, Completed=1550/2557, ETA=2025-08-12 11:16:30
[539/2557] FUWXOL_SL_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1284.4s, Completed=1551/2557, ETA=2025-08-12 11:17:15
[548/2557] COWBEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=836.3s, Completed=1552/2557, ETA=2025-08-12 11:18:27
[480/2557] LAPMIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4859.8s, Completed=1553/2557, ETA=2025-08-12 11:17:58
[530/2557] IPIHIA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1877.7s, Completed=1554/2557, ETA=2025-08-12 11:19:08
[547/2557] DAXHUH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1083.5s, Completed=1555/2557, ETA=2025-08-12 11:19:12
[499/2557] BIZMEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3930.1s, Completed=1556/2557, ETA=2025-08-12 11:18:42
[554/2557] CUSZIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=747.5s, Completed=1557/2557, ETA=2025-08-12 11:23:51
[565/2557] IBICIH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=400.8s, Completed=1558/2557, ETA=2025-08-12 11:27:31
[558/2557] HALVAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=769.0s, Completed=1559/2557, ETA=2025-08-12 11:27:29
[557/2557] ANONAT_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=779.7s, Completed=1560/2557, ETA=2025-08-12 11:26:52
[553/2557] CEMKOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1077.5s, Completed=1561/2557, ETA=2025-08-12 11:29:13
[545/2557] IXAKAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1808.6s, Completed=1562/2557, ETA=2025-08-12 11:29:56
[560/2557] CIZMIJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=830.0s, Completed=1563/2557, ETA=2025-08-12 11:29:39
[551/2557] AXIMUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1289.9s, Completed=1564/2557, ETA=2025-08-12 11:31:52
[513/2557] IMUTUG_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3684.5s, Completed=1565/2557, ETA=2025-08-12 11:34:20
[568/2557] VAKNED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=837.5s, Completed=1566/2557, ETA=2025-08-12 11:40:52
[571/2557] HIFVOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=790.3s, Completed=1567/2557, ETA=2025-08-12 11:43:51
[550/2557] MOKVOZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2059.4s, Completed=1568/2557, ETA=2025-08-12 11:45:11
[532/2557] CIWSAD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3093.0s, Completed=1569/2557, ETA=2025-08-12 11:44:45
[563/2557] BUSRUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1485.0s, Completed=1570/2557, ETA=2025-08-12 11:47:17
[574/2557] LUDKIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=819.1s, Completed=1571/2557, ETA=2025-08-12 11:46:43
[531/2557] ENITIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3357.6s, Completed=1572/2557, ETA=2025-08-12 11:48:15
[562/2557] FECXAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1703.3s, Completed=1573/2557, ETA=2025-08-12 11:49:25
[572/2557] HOGJET_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1129.3s, Completed=1574/2557, ETA=2025-08-12 11:51:27
[540/2557] ADUWIH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3075.9s, Completed=1575/2557, ETA=2025-08-12 11:51:33
[529/2557] ESIGES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3656.0s, Completed=1576/2557, ETA=2025-08-12 11:52:02
[573/2557] cg501231v_si_001_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1191.4s, Completed=1577/2557, ETA=2025-08-12 11:52:30
[559/2557] FUHNED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2130.0s, Completed=1578/2557, ETA=2025-08-12 11:52:58
[544/2557] FAHQIQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3129.3s, Completed=1579/2557, ETA=2025-08-12 11:54:30
[579/2557] DEBGIA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=658.9s, Completed=1580/2557, ETA=2025-08-12 11:55:09
[519/2557] c5nj02634b_c5nj02634b2_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4723.6s, Completed=1581/2557, ETA=2025-08-12 11:59:20
[486/2557] UFEXOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6660.3s, Completed=1582/2557, ETA=2025-08-12 11:59:44
[586/2557] ATIBOU02_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=632.6s, Completed=1583/2557, ETA=2025-08-12 12:03:22
[583/2557] FUBDEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=861.0s, Completed=1584/2557, ETA=2025-08-12 12:03:37
[578/2557] CURZEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1402.0s, Completed=1585/2557, ETA=2025-08-12 12:09:53
[567/2557] GUPDEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2648.2s, Completed=1586/2557, ETA=2025-08-12 12:10:56
[591/2557] cg901114e_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=764.8s, Completed=1587/2557, ETA=2025-08-12 12:11:07
[581/2557] DUWBEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1342.6s, Completed=1588/2557, ETA=2025-08-12 12:11:39
[593/2557] TIPZUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=661.5s, Completed=1589/2557, ETA=2025-08-12 12:12:53
[597/2557] FEFDEB_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=262.3s, Completed=1590/2557, ETA=2025-08-12 12:15:19
[552/2557] EHUTAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3556.1s, Completed=1591/2557, ETA=2025-08-12 12:15:32
[580/2557] c5dt05023e_c5dt05023e2_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1684.1s, Completed=1592/2557, ETA=2025-08-12 12:15:00
[569/2557] DUNXUH05_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2638.6s, Completed=1593/2557, ETA=2025-08-12 12:15:56
[594/2557] FOFCOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=748.0s, Completed=1594/2557, ETA=2025-08-12 12:16:09
[582/2557] ZOKGAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1726.9s, Completed=1595/2557, ETA=2025-08-12 12:17:22
[575/2557] AJOVEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2489.0s, Completed=1596/2557, ETA=2025-08-12 12:18:00
[564/2557] COKPOJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3469.2s, Completed=1597/2557, ETA=2025-08-12 12:22:59
[542/2557] HACDUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4688.4s, Completed=1598/2557, ETA=2025-08-12 12:22:34
[602/2557] JAVNIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=491.7s, Completed=1599/2557, ETA=2025-08-12 12:23:21
[576/2557] ESASEY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2737.1s, Completed=1600/2557, ETA=2025-08-12 12:25:00
[587/2557] DEKHEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1917.0s, Completed=1601/2557, ETA=2025-08-12 12:26:55
[566/2557] EDUSUR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3657.6s, Completed=1602/2557, ETA=2025-08-12 12:27:07
[596/2557] CUMJEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1096.6s, Completed=1603/2557, ETA=2025-08-12 12:27:14
[561/2557] COKPEZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3918.0s, Completed=1604/2557, ETA=2025-08-12 12:26:59
[603/2557] FUYCAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=763.8s, Completed=1605/2557, ETA=2025-08-12 12:26:43
[549/2557] CODVAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4651.4s, Completed=1606/2557, ETA=2025-08-12 12:26:28
[601/2557] EPUSUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=854.4s, Completed=1607/2557, ETA=2025-08-12 12:26:47
[589/2557] IWEVAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2060.7s, Completed=1608/2557, ETA=2025-08-12 12:28:17
[607/2557] ic5029383_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=784.3s, Completed=1609/2557, ETA=2025-08-12 12:30:12
[611/2557] HAJMEL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=448.1s, Completed=1610/2557, ETA=2025-08-12 12:30:14
[598/2557] ic502725y_si_004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1297.7s, Completed=1611/2557, ETA=2025-08-12 12:29:45
[577/2557] cm202876r_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3073.8s, Completed=1612/2557, ETA=2025-08-12 12:32:56
[588/2557] GANBED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2417.2s, Completed=1613/2557, ETA=2025-08-12 12:33:16
[610/2557] KUGFAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=756.6s, Completed=1614/2557, ETA=2025-08-12 12:33:25
[604/2557] CAYQIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1233.1s, Completed=1615/2557, ETA=2025-08-12 12:34:03
[615/2557] GIQYOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=628.0s, Completed=1616/2557, ETA=2025-08-12 12:35:36
[612/2557] AWAHEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=715.2s, Completed=1617/2557, ETA=2025-08-12 12:35:11
[621/2557] SAJRAW11_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=372.9s, Completed=1618/2557, ETA=2025-08-12 12:34:45
[600/2557] UZOBAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1806.0s, Completed=1619/2557, ETA=2025-08-12 12:40:52
[628/2557] CUVHEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=403.0s, Completed=1620/2557, ETA=2025-08-12 12:43:47
[627/2557] DUNJON_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=466.4s, Completed=1621/2557, ETA=2025-08-12 12:44:33
[570/2557] ZUQBUK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4496.4s, Completed=1622/2557, ETA=2025-08-12 12:46:25
[630/2557] DUZKEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=297.7s, Completed=1623/2557, ETA=2025-08-12 12:46:01
[618/2557] FOVPUD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1187.7s, Completed=1624/2557, ETA=2025-08-12 12:46:46
[613/2557] HIHGUC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1301.7s, Completed=1625/2557, ETA=2025-08-12 12:46:07
[625/2557] jacs.6b09155_ja6b09155_si_009_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=795.0s, Completed=1626/2557, ETA=2025-08-12 12:46:19
[623/2557] ja512762r_si_002_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=866.0s, Completed=1627/2557, ETA=2025-08-12 12:45:42
[616/2557] HAWVEI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1291.5s, Completed=1628/2557, ETA=2025-08-12 12:45:26
[606/2557] HABCEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1902.2s, Completed=1629/2557, ETA=2025-08-12 12:45:01
[595/2557] IBURAZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2690.3s, Completed=1630/2557, ETA=2025-08-12 12:44:27
[624/2557] AHAMAY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1020.5s, Completed=1631/2557, ETA=2025-08-12 12:48:04
[617/2557] BUBQOE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1620.4s, Completed=1632/2557, ETA=2025-08-12 12:51:46
[609/2557] COQJID_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2010.8s, Completed=1633/2557, ETA=2025-08-12 12:52:14
[643/2557] FUSNAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=303.6s, Completed=1634/2557, ETA=2025-08-12 12:58:20
[631/2557] GASSEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=952.7s, Completed=1635/2557, ETA=2025-08-12 12:58:40
[605/2557] DUNXUH02_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2706.2s, Completed=1636/2557, ETA=2025-08-12 12:59:28
[632/2557] ESUSOC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=963.6s, Completed=1637/2557, ETA=2025-08-12 12:59:00
[644/2557] ic502643m_si_007_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=405.6s, Completed=1638/2557, ETA=2025-08-12 12:59:26
[642/2557] VORHER_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=616.8s, Completed=1639/2557, ETA=2025-08-12 12:58:47
[638/2557] ESUSAO01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=863.5s, Completed=1640/2557, ETA=2025-08-12 12:59:31
[634/2557] AQOLEZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1078.2s, Completed=1641/2557, ETA=2025-08-12 13:02:05
[599/2557] DACFAR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3254.5s, Completed=1642/2557, ETA=2025-08-12 13:01:28
[629/2557] COQLAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1658.1s, Completed=1643/2557, ETA=2025-08-12 13:01:23
[614/2557] FALPOY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2330.4s, Completed=1644/2557, ETA=2025-08-12 13:00:58
[645/2557] HADPOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=478.1s, Completed=1645/2557, ETA=2025-08-12 13:03:22
[633/2557] ic502643m_si_008_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1382.1s, Completed=1646/2557, ETA=2025-08-12 13:06:20
[641/2557] AHOKIR01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1261.2s, Completed=1647/2557, ETA=2025-08-12 13:05:52
[656/2557] EFOTAV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=211.7s, Completed=1648/2557, ETA=2025-08-12 13:06:50
[622/2557] cm500700z_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2406.2s, Completed=1649/2557, ETA=2025-08-12 13:07:14
[649/2557] IXIPIO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=587.8s, Completed=1650/2557, ETA=2025-08-12 13:06:37
[608/2557] SOVHIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3077.4s, Completed=1651/2557, ETA=2025-08-12 13:07:35
[650/2557] ZOQTAC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=656.6s, Completed=1652/2557, ETA=2025-08-12 13:07:04
[626/2557] acs.cgd.5b01686_WAHFUJ1434675_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2244.1s, Completed=1653/2557, ETA=2025-08-12 13:07:10
[639/2557] OJOSEN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1484.8s, Completed=1654/2557, ETA=2025-08-12 13:06:36
[659/2557] c5dt03091a_c5dt03091a2_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=182.7s, Completed=1655/2557, ETA=2025-08-12 13:06:51
[619/2557] XISDUA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2836.8s, Completed=1656/2557, ETA=2025-08-12 13:10:15
[652/2557] cm501138g_si_009_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=763.4s, Completed=1657/2557, ETA=2025-08-12 13:11:03
[668/2557] BIWSEG_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=16.6s, Completed=1658/2557, ETA=2025-08-12 13:10:49
[663/2557] LUDVOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=368.4s, Completed=1659/2557, ETA=2025-08-12 13:11:51
[664/2557] FUNCEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=353.3s, Completed=1660/2557, ETA=2025-08-12 13:11:34
[648/2557] CAZNEY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1126.5s, Completed=1661/2557, ETA=2025-08-12 13:12:00
[636/2557] UVUDEW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1962.8s, Completed=1662/2557, ETA=2025-08-12 13:12:14
[637/2557] VABJUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1930.3s, Completed=1663/2557, ETA=2025-08-12 13:11:34
[655/2557] IGINIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=944.5s, Completed=1664/2557, ETA=2025-08-12 13:11:54
[657/2557] FEZCIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=699.6s, Completed=1665/2557, ETA=2025-08-12 13:11:35
[635/2557] GATQOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2031.4s, Completed=1666/2557, ETA=2025-08-12 13:11:17
[473/2557] acs.inorgchem.5b02316_ic5b02316_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=12677.4s, Completed=1667/2557, ETA=2025-08-12 13:13:53
[620/2557] CIWROQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3202.7s, Completed=1668/2557, ETA=2025-08-12 13:14:06
[661/2557] FIQYOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=798.7s, Completed=1669/2557, ETA=2025-08-12 13:14:23
[670/2557] CAYSOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=374.0s, Completed=1670/2557, ETA=2025-08-12 13:14:03
[660/2557] ELIJUF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1206.5s, Completed=1671/2557, ETA=2025-08-12 13:23:24
[665/2557] AWEGEP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1210.7s, Completed=1672/2557, ETA=2025-08-12 13:25:31
[651/2557] FIJDIM03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1894.3s, Completed=1673/2557, ETA=2025-08-12 13:26:03
[679/2557] FAKLUA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=744.6s, Completed=1674/2557, ETA=2025-08-12 13:29:04
[684/2557] IVETOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=216.8s, Completed=1675/2557, ETA=2025-08-12 13:30:13
[678/2557] BOJCIN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=872.9s, Completed=1676/2557, ETA=2025-08-12 13:30:05
